run_id,task_id,model,provider,k_shot,seed,data_format,data_file,test_sampling_mode,test_sampling_seed,label_assignment_mode,label_assignment_seed,label_swap,label_map,test_example_id,test_input,canonical_true_label,true_label,raw_output,parsed_label,correct,temperature,reasoning_effort,demo_sampling_mode,prompt_template,demo_seed,demo_example_ids
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0236,"The S100 has a slightly larger screen and the new digic 5 processor. || Previous reviewers said they were pushy and I can understand that, but I find the staff more helpful than anything else.",A,B,B,B,True,0.0,none,resample_per_test,minimal,10,"['pair_boundary_initial_match_pool_0116', 'pair_boundary_initial_match_pool_0215', 'pair_boundary_initial_match_pool_0346', 'pair_boundary_initial_match_pool_0330', 'pair_boundary_initial_match_pool_0325', 'pair_boundary_initial_match_pool_0135', 'pair_boundary_initial_match_pool_0047', 'pair_boundary_initial_match_pool_0080', 'pair_boundary_initial_match_pool_0340', 'pair_boundary_initial_match_pool_0162', 'pair_boundary_initial_match_pool_0232', 'pair_boundary_initial_match_pool_0185', 'pair_boundary_initial_match_pool_0397', 'pair_boundary_initial_match_pool_0113', 'pair_boundary_initial_match_pool_0098', 'pair_boundary_initial_match_pool_0108']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0415,"Ounces measure weight, pints measure volume. || Vietnam m16 used to clog up and never work.",A,B,A,A,False,0.0,none,resample_per_test,minimal,11,"['pair_boundary_initial_match_pool_0123', 'pair_boundary_initial_match_pool_0245', 'pair_boundary_initial_match_pool_0138', 'pair_boundary_initial_match_pool_0259', 'pair_boundary_initial_match_pool_0045', 'pair_boundary_initial_match_pool_0220', 'pair_boundary_initial_match_pool_0372', 'pair_boundary_initial_match_pool_0429', 'pair_boundary_initial_match_pool_0307', 'pair_boundary_initial_match_pool_0268', 'pair_boundary_initial_match_pool_0147', 'pair_boundary_initial_match_pool_0270', 'pair_boundary_initial_match_pool_0246', 'pair_boundary_initial_match_pool_0205', 'pair_boundary_initial_match_pool_0168', 'pair_boundary_initial_match_pool_0420']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0382,I have a friend who came here from Bulgaria after winning a green card in a lottery. || Unfortunalty my husband and I had to put our 13 year old lab down that morning and we were not expecting this.,B,A,A,A,True,0.0,none,resample_per_test,minimal,12,"['pair_boundary_initial_match_pool_0032', 'pair_boundary_initial_match_pool_0163', 'pair_boundary_initial_match_pool_0097', 'pair_boundary_initial_match_pool_0432', 'pair_boundary_initial_match_pool_0168', 'pair_boundary_initial_match_pool_0044', 'pair_boundary_initial_match_pool_0070', 'pair_boundary_initial_match_pool_0494', 'pair_boundary_initial_match_pool_0231', 'pair_boundary_initial_match_pool_0467', 'pair_boundary_initial_match_pool_0263', 'pair_boundary_initial_match_pool_0206', 'pair_boundary_initial_match_pool_0288', 'pair_boundary_initial_match_pool_0176', 'pair_boundary_initial_match_pool_0376', 'pair_boundary_initial_match_pool_0145']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0400,They have a customer for life in us! || Usually they blow dry it out and i have to wait until i wash it to see what it will look like in its natural state.,A,B,A,A,False,0.0,none,resample_per_test,minimal,13,"['pair_boundary_initial_match_pool_0171', 'pair_boundary_initial_match_pool_0173', 'pair_boundary_initial_match_pool_0420', 'pair_boundary_initial_match_pool_0239', 'pair_boundary_initial_match_pool_0081', 'pair_boundary_initial_match_pool_0372', 'pair_boundary_initial_match_pool_0009', 'pair_boundary_initial_match_pool_0202', 'pair_boundary_initial_match_pool_0101', 'pair_boundary_initial_match_pool_0351', 'pair_boundary_initial_match_pool_0270', 'pair_boundary_initial_match_pool_0241', 'pair_boundary_initial_match_pool_0429', 'pair_boundary_initial_match_pool_0119', 'pair_boundary_initial_match_pool_0446', 'pair_boundary_initial_match_pool_0466']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0215,Al-Iraqiyah tv said that ICDC were controlling Ramadi. || Rooms start from 500 per double.,A,B,A,A,False,0.0,none,resample_per_test,minimal,14,"['pair_boundary_initial_match_pool_0297', 'pair_boundary_initial_match_pool_0028', 'pair_boundary_initial_match_pool_0437', 'pair_boundary_initial_match_pool_0119', 'pair_boundary_initial_match_pool_0408', 'pair_boundary_initial_match_pool_0255', 'pair_boundary_initial_match_pool_0380', 'pair_boundary_initial_match_pool_0032', 'pair_boundary_initial_match_pool_0440', 'pair_boundary_initial_match_pool_0210', 'pair_boundary_initial_match_pool_0307', 'pair_boundary_initial_match_pool_0370', 'pair_boundary_initial_match_pool_0025', 'pair_boundary_initial_match_pool_0296', 'pair_boundary_initial_match_pool_0122', 'pair_boundary_initial_match_pool_0189']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0009,Apparently the City informed them that no permit is required. || Later they kept the same name for the company.,B,A,A,A,True,0.0,none,resample_per_test,minimal,15,"['pair_boundary_initial_match_pool_0041', 'pair_boundary_initial_match_pool_0418', 'pair_boundary_initial_match_pool_0417', 'pair_boundary_initial_match_pool_0162', 'pair_boundary_initial_match_pool_0024', 'pair_boundary_initial_match_pool_0124', 'pair_boundary_initial_match_pool_0447', 'pair_boundary_initial_match_pool_0012', 'pair_boundary_initial_match_pool_0061', 'pair_boundary_initial_match_pool_0449', 'pair_boundary_initial_match_pool_0476', 'pair_boundary_initial_match_pool_0258', 'pair_boundary_initial_match_pool_0456', 'pair_boundary_initial_match_pool_0118', 'pair_boundary_initial_match_pool_0495', 'pair_boundary_initial_match_pool_0266']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0339,"My sister in law told me about this amazing new crepe place in town, I was so excited I just wanted to go and test it out for my self! || Since Debbie is a client too, I think I'll just mail them to your home unless you prefer otherwise.",A,B,A,A,False,0.0,none,resample_per_test,minimal,16,"['pair_boundary_initial_match_pool_0142', 'pair_boundary_initial_match_pool_0176', 'pair_boundary_initial_match_pool_0203', 'pair_boundary_initial_match_pool_0145', 'pair_boundary_initial_match_pool_0399', 'pair_boundary_initial_match_pool_0157', 'pair_boundary_initial_match_pool_0105', 'pair_boundary_initial_match_pool_0032', 'pair_boundary_initial_match_pool_0402', 'pair_boundary_initial_match_pool_0273', 'pair_boundary_initial_match_pool_0178', 'pair_boundary_initial_match_pool_0283', 'pair_boundary_initial_match_pool_0069', 'pair_boundary_initial_match_pool_0380', 'pair_boundary_initial_match_pool_0382', 'pair_boundary_initial_match_pool_0108']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0228,"Denial of the status of marriage to those who would freely accept its responsibilities creates legal and economic inequities and social injustice. || ""Dale"" means ""river valley.""",B,A,B,B,False,0.0,none,resample_per_test,minimal,17,"['pair_boundary_initial_match_pool_0084', 'pair_boundary_initial_match_pool_0125', 'pair_boundary_initial_match_pool_0046', 'pair_boundary_initial_match_pool_0232', 'pair_boundary_initial_match_pool_0323', 'pair_boundary_initial_match_pool_0175', 'pair_boundary_initial_match_pool_0009', 'pair_boundary_initial_match_pool_0265', 'pair_boundary_initial_match_pool_0358', 'pair_boundary_initial_match_pool_0253', 'pair_boundary_initial_match_pool_0302', 'pair_boundary_initial_match_pool_0476', 'pair_boundary_initial_match_pool_0189', 'pair_boundary_initial_match_pool_0039', 'pair_boundary_initial_match_pool_0492', 'pair_boundary_initial_match_pool_0177']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0187,"It looks like the future of space exploration might as well be with the space tourists . || ""Nobody thinks that there will be a lot of oil and gas in this part of the world,"" he said.",B,A,A,A,True,0.0,none,resample_per_test,minimal,18,"['pair_boundary_initial_match_pool_0276', 'pair_boundary_initial_match_pool_0000', 'pair_boundary_initial_match_pool_0310', 'pair_boundary_initial_match_pool_0230', 'pair_boundary_initial_match_pool_0456', 'pair_boundary_initial_match_pool_0186', 'pair_boundary_initial_match_pool_0297', 'pair_boundary_initial_match_pool_0154', 'pair_boundary_initial_match_pool_0011', 'pair_boundary_initial_match_pool_0194', 'pair_boundary_initial_match_pool_0275', 'pair_boundary_initial_match_pool_0018', 'pair_boundary_initial_match_pool_0468', 'pair_boundary_initial_match_pool_0370', 'pair_boundary_initial_match_pool_0038', 'pair_boundary_initial_match_pool_0495']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0440,"My friend goes to the Phils every 6 months or so and she has found that Korean Air has had the cheapest fares lately. || Lo and behold, they replaced the screen (which had to be ordered) yesterday and didn't charge me a dime.",A,B,A,A,False,0.0,none,resample_per_test,minimal,19,"['pair_boundary_initial_match_pool_0372', 'pair_boundary_initial_match_pool_0378', 'pair_boundary_initial_match_pool_0190', 'pair_boundary_initial_match_pool_0166', 'pair_boundary_initial_match_pool_0359', 'pair_boundary_initial_match_pool_0224', 'pair_boundary_initial_match_pool_0352', 'pair_boundary_initial_match_pool_0337', 'pair_boundary_initial_match_pool_0152', 'pair_boundary_initial_match_pool_0087', 'pair_boundary_initial_match_pool_0179', 'pair_boundary_initial_match_pool_0496', 'pair_boundary_initial_match_pool_0136', 'pair_boundary_initial_match_pool_0151', 'pair_boundary_initial_match_pool_0279', 'pair_boundary_initial_match_pool_0207']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0250,"There are a wealth of references on Chernobyl. || Claude Mandil, the executive director of the International Energy Agency in Paris, said the reserves in the East China Sea were hardly worth the trouble.",A,B,A,A,False,0.0,none,resample_per_test,minimal,20,"['pair_boundary_initial_match_pool_0267', 'pair_boundary_initial_match_pool_0191', 'pair_boundary_initial_match_pool_0280', 'pair_boundary_initial_match_pool_0477', 'pair_boundary_initial_match_pool_0068', 'pair_boundary_initial_match_pool_0194', 'pair_boundary_initial_match_pool_0415', 'pair_boundary_initial_match_pool_0495', 'pair_boundary_initial_match_pool_0377', 'pair_boundary_initial_match_pool_0404', 'pair_boundary_initial_match_pool_0256', 'pair_boundary_initial_match_pool_0160', 'pair_boundary_initial_match_pool_0391', 'pair_boundary_initial_match_pool_0123', 'pair_boundary_initial_match_pool_0263', 'pair_boundary_initial_match_pool_0483']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0404,"In Texas, BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant. || Nevertheless this places Karzai in a difficult and sensitive situation because he has to maintain excellent relations with both the US and Iran.",B,A,A,A,True,0.0,none,resample_per_test,minimal,21,"['pair_boundary_initial_match_pool_0261', 'pair_boundary_initial_match_pool_0422', 'pair_boundary_initial_match_pool_0167', 'pair_boundary_initial_match_pool_0104', 'pair_boundary_initial_match_pool_0445', 'pair_boundary_initial_match_pool_0447', 'pair_boundary_initial_match_pool_0357', 'pair_boundary_initial_match_pool_0367', 'pair_boundary_initial_match_pool_0030', 'pair_boundary_initial_match_pool_0233', 'pair_boundary_initial_match_pool_0453', 'pair_boundary_initial_match_pool_0025', 'pair_boundary_initial_match_pool_0071', 'pair_boundary_initial_match_pool_0360', 'pair_boundary_initial_match_pool_0057', 'pair_boundary_initial_match_pool_0459']"
production_gpt54_20260602T001915Z_base_pair_boundary_initial_match_seed0,pair_boundary_initial_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_boundary_initial_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_boundary_initial_match_pool_0291,"As such, we have a CPA, Larry Lewis, working with us to audit and set up transition files. || From first meeting with them to launch of my website, everything went smooth and on schedule.",A,B,A,A,False,0.0,none,resample_per_test,minimal,22,"['pair_boundary_initial_match_pool_0434', 'pair_boundary_initial_match_pool_0042', 'pair_boundary_initial_match_pool_0475', 'pair_boundary_initial_match_pool_0260', 'pair_boundary_initial_match_pool_0251', 'pair_boundary_initial_match_pool_0199', 'pair_boundary_initial_match_pool_0200', 'pair_boundary_initial_match_pool_0394', 'pair_boundary_initial_match_pool_0208', 'pair_boundary_initial_match_pool_0017', 'pair_boundary_initial_match_pool_0090', 'pair_boundary_initial_match_pool_0231', 'pair_boundary_initial_match_pool_0122', 'pair_boundary_initial_match_pool_0252', 'pair_boundary_initial_match_pool_0303', 'pair_boundary_initial_match_pool_0124']"
