run_id,task_id,model,provider,k_shot,seed,data_format,data_file,test_sampling_mode,test_sampling_seed,label_assignment_mode,label_assignment_seed,label_swap,label_map,test_example_id,test_input,canonical_true_label,true_label,raw_output,parsed_label,correct,temperature,reasoning_effort,demo_sampling_mode,prompt_template,demo_seed,demo_example_ids
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0413,bxgjrg || bibqlwx,A,B,B,B,True,0.0,none,resample_per_test,minimal,11,"['pair_first_chars_match_pool_0105', 'pair_first_chars_match_pool_0258', 'pair_first_chars_match_pool_0134', 'pair_first_chars_match_pool_0260', 'pair_first_chars_match_pool_0057', 'pair_first_chars_match_pool_0234', 'pair_first_chars_match_pool_0375', 'pair_first_chars_match_pool_0421', 'pair_first_chars_match_pool_0312', 'pair_first_chars_match_pool_0272', 'pair_first_chars_match_pool_0147', 'pair_first_chars_match_pool_0273', 'pair_first_chars_match_pool_0218', 'pair_first_chars_match_pool_0190', 'pair_first_chars_match_pool_0179', 'pair_first_chars_match_pool_0425']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0377,giozpwto || sotufnyb,B,A,B,B,False,0.0,none,resample_per_test,minimal,12,"['pair_first_chars_match_pool_0030', 'pair_first_chars_match_pool_0157', 'pair_first_chars_match_pool_0082', 'pair_first_chars_match_pool_0442', 'pair_first_chars_match_pool_0179', 'pair_first_chars_match_pool_0055', 'pair_first_chars_match_pool_0083', 'pair_first_chars_match_pool_0496', 'pair_first_chars_match_pool_0248', 'pair_first_chars_match_pool_0467', 'pair_first_chars_match_pool_0263', 'pair_first_chars_match_pool_0192', 'pair_first_chars_match_pool_0280', 'pair_first_chars_match_pool_0165', 'pair_first_chars_match_pool_0380', 'pair_first_chars_match_pool_0144']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0402,sixyrredjbc || slzfg,A,B,B,B,True,0.0,none,resample_per_test,minimal,13,"['pair_first_chars_match_pool_0182', 'pair_first_chars_match_pool_0161', 'pair_first_chars_match_pool_0425', 'pair_first_chars_match_pool_0253', 'pair_first_chars_match_pool_0095', 'pair_first_chars_match_pool_0375', 'pair_first_chars_match_pool_0011', 'pair_first_chars_match_pool_0188', 'pair_first_chars_match_pool_0122', 'pair_first_chars_match_pool_0352', 'pair_first_chars_match_pool_0273', 'pair_first_chars_match_pool_0254', 'pair_first_chars_match_pool_0421', 'pair_first_chars_match_pool_0101', 'pair_first_chars_match_pool_0444', 'pair_first_chars_match_pool_0466']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0202,aavrhbhoyj || axogtxgl,A,B,B,B,True,0.0,none,resample_per_test,minimal,14,"['pair_first_chars_match_pool_0303', 'pair_first_chars_match_pool_0027', 'pair_first_chars_match_pool_0430', 'pair_first_chars_match_pool_0101', 'pair_first_chars_match_pool_0411', 'pair_first_chars_match_pool_0236', 'pair_first_chars_match_pool_0374', 'pair_first_chars_match_pool_0030', 'pair_first_chars_match_pool_0433', 'pair_first_chars_match_pool_0197', 'pair_first_chars_match_pool_0312', 'pair_first_chars_match_pool_0372', 'pair_first_chars_match_pool_0023', 'pair_first_chars_match_pool_0291', 'pair_first_chars_match_pool_0136', 'pair_first_chars_match_pool_0201']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0011,qboxhpdgodo || fcnza,B,A,A,A,True,0.0,none,resample_per_test,minimal,15,"['pair_first_chars_match_pool_0038', 'pair_first_chars_match_pool_0423', 'pair_first_chars_match_pool_0420', 'pair_first_chars_match_pool_0171', 'pair_first_chars_match_pool_0021', 'pair_first_chars_match_pool_0107', 'pair_first_chars_match_pool_0450', 'pair_first_chars_match_pool_0010', 'pair_first_chars_match_pool_0071', 'pair_first_chars_match_pool_0446', 'pair_first_chars_match_pool_0476', 'pair_first_chars_match_pool_0244', 'pair_first_chars_match_pool_0454', 'pair_first_chars_match_pool_0131', 'pair_first_chars_match_pool_0497', 'pair_first_chars_match_pool_0264']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0327,exjcogjmxwmq || eoqyjjrrxmat,A,B,B,B,True,0.0,none,resample_per_test,minimal,16,"['pair_first_chars_match_pool_0143', 'pair_first_chars_match_pool_0165', 'pair_first_chars_match_pool_0221', 'pair_first_chars_match_pool_0144', 'pair_first_chars_match_pool_0400', 'pair_first_chars_match_pool_0154', 'pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0030', 'pair_first_chars_match_pool_0406', 'pair_first_chars_match_pool_0270', 'pair_first_chars_match_pool_0187', 'pair_first_chars_match_pool_0278', 'pair_first_chars_match_pool_0081', 'pair_first_chars_match_pool_0374', 'pair_first_chars_match_pool_0377', 'pair_first_chars_match_pool_0093']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0246,vwxyem || aoquffpy,B,A,A,A,True,0.0,none,resample_per_test,minimal,17,"['pair_first_chars_match_pool_0104', 'pair_first_chars_match_pool_0112', 'pair_first_chars_match_pool_0058', 'pair_first_chars_match_pool_0249', 'pair_first_chars_match_pool_0318', 'pair_first_chars_match_pool_0163', 'pair_first_chars_match_pool_0011', 'pair_first_chars_match_pool_0268', 'pair_first_chars_match_pool_0361', 'pair_first_chars_match_pool_0233', 'pair_first_chars_match_pool_0299', 'pair_first_chars_match_pool_0476', 'pair_first_chars_match_pool_0201', 'pair_first_chars_match_pool_0047', 'pair_first_chars_match_pool_0494', 'pair_first_chars_match_pool_0186']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0200,ozgzxfkrkzdn || tycpp,B,A,A,A,True,0.0,none,resample_per_test,minimal,18,"['pair_first_chars_match_pool_0282', 'pair_first_chars_match_pool_0002', 'pair_first_chars_match_pool_0305', 'pair_first_chars_match_pool_0247', 'pair_first_chars_match_pool_0454', 'pair_first_chars_match_pool_0198', 'pair_first_chars_match_pool_0303', 'pair_first_chars_match_pool_0158', 'pair_first_chars_match_pool_0007', 'pair_first_chars_match_pool_0181', 'pair_first_chars_match_pool_0281', 'pair_first_chars_match_pool_0018', 'pair_first_chars_match_pool_0468', 'pair_first_chars_match_pool_0372', 'pair_first_chars_match_pool_0035', 'pair_first_chars_match_pool_0497']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0433,xfmfbxppnzhk || xmsplbfanyl,A,B,B,B,True,0.0,none,resample_per_test,minimal,19,"['pair_first_chars_match_pool_0375', 'pair_first_chars_match_pool_0381', 'pair_first_chars_match_pool_0174', 'pair_first_chars_match_pool_0178', 'pair_first_chars_match_pool_0357', 'pair_first_chars_match_pool_0242', 'pair_first_chars_match_pool_0354', 'pair_first_chars_match_pool_0345', 'pair_first_chars_match_pool_0156', 'pair_first_chars_match_pool_0108', 'pair_first_chars_match_pool_0168', 'pair_first_chars_match_pool_0498', 'pair_first_chars_match_pool_0140', 'pair_first_chars_match_pool_0149', 'pair_first_chars_match_pool_0284', 'pair_first_chars_match_pool_0195']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0227,llclfxcu || lltqhvm,A,B,B,B,True,0.0,none,resample_per_test,minimal,20,"['pair_first_chars_match_pool_0269', 'pair_first_chars_match_pool_0208', 'pair_first_chars_match_pool_0286', 'pair_first_chars_match_pool_0477', 'pair_first_chars_match_pool_0080', 'pair_first_chars_match_pool_0181', 'pair_first_chars_match_pool_0413', 'pair_first_chars_match_pool_0497', 'pair_first_chars_match_pool_0373', 'pair_first_chars_match_pool_0401', 'pair_first_chars_match_pool_0238', 'pair_first_chars_match_pool_0167', 'pair_first_chars_match_pool_0394', 'pair_first_chars_match_pool_0105', 'pair_first_chars_match_pool_0263', 'pair_first_chars_match_pool_0485']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0401,imnd || ayeygipd,B,A,A,A,True,0.0,none,resample_per_test,minimal,21,"['pair_first_chars_match_pool_0261', 'pair_first_chars_match_pool_0418', 'pair_first_chars_match_pool_0159', 'pair_first_chars_match_pool_0091', 'pair_first_chars_match_pool_0438', 'pair_first_chars_match_pool_0450', 'pair_first_chars_match_pool_0359', 'pair_first_chars_match_pool_0362', 'pair_first_chars_match_pool_0032', 'pair_first_chars_match_pool_0207', 'pair_first_chars_match_pool_0453', 'pair_first_chars_match_pool_0023', 'pair_first_chars_match_pool_0084', 'pair_first_chars_match_pool_0363', 'pair_first_chars_match_pool_0049', 'pair_first_chars_match_pool_0461']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0287,ldkeiz || lfko,A,B,B,B,True,0.0,none,resample_per_test,minimal,22,"['pair_first_chars_match_pool_0445', 'pair_first_chars_match_pool_0048', 'pair_first_chars_match_pool_0475', 'pair_first_chars_match_pool_0251', 'pair_first_chars_match_pool_0228', 'pair_first_chars_match_pool_0184', 'pair_first_chars_match_pool_0219', 'pair_first_chars_match_pool_0398', 'pair_first_chars_match_pool_0196', 'pair_first_chars_match_pool_0017', 'pair_first_chars_match_pool_0076', 'pair_first_chars_match_pool_0248', 'pair_first_chars_match_pool_0136', 'pair_first_chars_match_pool_0230', 'pair_first_chars_match_pool_0306', 'pair_first_chars_match_pool_0107']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0056,wflzovibbydz || wwpui,A,B,A,A,False,0.0,none,resample_per_test,minimal,23,"['pair_first_chars_match_pool_0090', 'pair_first_chars_match_pool_0181', 'pair_first_chars_match_pool_0142', 'pair_first_chars_match_pool_0321', 'pair_first_chars_match_pool_0362', 'pair_first_chars_match_pool_0008', 'pair_first_chars_match_pool_0156', 'pair_first_chars_match_pool_0154', 'pair_first_chars_match_pool_0479', 'pair_first_chars_match_pool_0326', 'pair_first_chars_match_pool_0267', 'pair_first_chars_match_pool_0044', 'pair_first_chars_match_pool_0039', 'pair_first_chars_match_pool_0100', 'pair_first_chars_match_pool_0045', 'pair_first_chars_match_pool_0238']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0386,axbutozapnaf || aptuxwditewf,A,B,B,B,True,0.0,none,resample_per_test,minimal,24,"['pair_first_chars_match_pool_0421', 'pair_first_chars_match_pool_0182', 'pair_first_chars_match_pool_0389', 'pair_first_chars_match_pool_0207', 'pair_first_chars_match_pool_0078', 'pair_first_chars_match_pool_0089', 'pair_first_chars_match_pool_0397', 'pair_first_chars_match_pool_0253', 'pair_first_chars_match_pool_0409', 'pair_first_chars_match_pool_0460', 'pair_first_chars_match_pool_0000', 'pair_first_chars_match_pool_0139', 'pair_first_chars_match_pool_0249', 'pair_first_chars_match_pool_0035', 'pair_first_chars_match_pool_0337', 'pair_first_chars_match_pool_0252']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0063,llgzcltec || ligd,A,B,B,B,True,0.0,none,resample_per_test,minimal,25,"['pair_first_chars_match_pool_0321', 'pair_first_chars_match_pool_0012', 'pair_first_chars_match_pool_0020', 'pair_first_chars_match_pool_0106', 'pair_first_chars_match_pool_0431', 'pair_first_chars_match_pool_0468', 'pair_first_chars_match_pool_0409', 'pair_first_chars_match_pool_0092', 'pair_first_chars_match_pool_0259', 'pair_first_chars_match_pool_0302', 'pair_first_chars_match_pool_0293', 'pair_first_chars_match_pool_0241', 'pair_first_chars_match_pool_0082', 'pair_first_chars_match_pool_0214', 'pair_first_chars_match_pool_0421', 'pair_first_chars_match_pool_0076']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0329,ickoerp || ircigf,A,B,A,A,False,0.0,none,resample_per_test,minimal,26,"['pair_first_chars_match_pool_0427', 'pair_first_chars_match_pool_0257', 'pair_first_chars_match_pool_0453', 'pair_first_chars_match_pool_0203', 'pair_first_chars_match_pool_0487', 'pair_first_chars_match_pool_0192', 'pair_first_chars_match_pool_0083', 'pair_first_chars_match_pool_0370', 'pair_first_chars_match_pool_0156', 'pair_first_chars_match_pool_0259', 'pair_first_chars_match_pool_0462', 'pair_first_chars_match_pool_0466', 'pair_first_chars_match_pool_0045', 'pair_first_chars_match_pool_0157', 'pair_first_chars_match_pool_0178', 'pair_first_chars_match_pool_0474']"
